bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
4874,decoration torre parada corpus rubenianum ludwig burchard part corpus rubenianum ludwig burchard,['svetlana alpers'],5.0,0199210152,9780199210152,eng,532,1,0,['art']
4900,heart darkness,['joseph conrad'],3.42,1892295490,9781892295491,eng,188,299880,7862,['fiction']
4902,heart darkness,['joseph conrad'],3.42,1580495753,9781580495752,en-US,76,2390,100,['fiction']
4926,three men boat three men bummel,"['jerome jerome', 'jeremy lewis']",4.09,0140437509,9780140437508,en-US,400,2243,173,"['black forest germany', 'fiction']"
4931,,"['haruki murakami', '', '']",4.07,9571338400,9789571338408,zho,328,66,6,['chinese fiction']
4934,brothers karamazov,"['fyodor dostoyevsky', 'richard pevear', 'larissa volokhonsky']",4.32,0374528373,9780374528379,eng,796,177444,6370,['fiction']
4940,brothers karamazov,"['fyodor dostoyevsky', 'constance garnett', 'maire jaanus']",4.32,159308045X,9781593080457,eng,720,1011,182,['fiction']
4943,hungry planet,"['peter menzel', 'faith aluisio']",4.44,1580086810,9781580086813,eng,288,1420,193,['cooking']
4951,feeding hungry heart experience compulsive eating,['geneen roth'],3.97,0452270839,9780452270831,eng,224,717,42,['psychology']
4952,,['dave eggers'],4.16,1932416641,9781932416640,eng,475,64088,6192,['fiction']
4966,wonder years helping baby young child successfully negotiate major developmental milestones,"['tanya remer altmann', 'american academy pediatrics']",3.49,0553804766,9780553804768,en-US,224,54,9,"['child care', 'family relationships']"
4986,god bless kevorkian,['kurt vonnegut'],3.84,0743422007,9780743422000,eng,80,12423,542,['fiction']
4999,iron kingdom rise downfall prussia 1600 1947,['christopher clark'],4.14,0674023854,9780674023857,eng,776,2413,164,['history']
5005,berlin downfall 1945,['antony beevor'],4.28,0670886955,9780670886951,eng,489,236,17,['history']
5038,pillars creation sword truth,['terry goodkind'],3.68,0765340747,9780765340740,eng,725,46789,747,['fiction']
5051,dangerous fortune,['ken follett'],4.03,0330332651,9780330332651,eng,596,147,11,['banks banking british']
5053,man petersburg,['ken follett'],3.87,0451208706,9780451208705,eng,320,15320,617,['fiction']
5055,night water,['ken follett'],3.81,0451211472,9780451211477,eng,448,13965,628,['fiction']
5058,wings eagles,['ken follett'],3.93,0451213092,9780451213099,eng,416,7462,358,['history']
5062,jackdaws,['ken follett'],3.95,0451219597,9780451219596,eng,416,20048,898,['fiction']
5088,short history nearly everything,['bill bryson'],4.2,096573840X,9780965738408,eng,545,28,2,['science']
5096,wizard glass dark tower,"['stephen king', 'dave mckean']",4.25,0340829788,9780340829783,eng,845,122796,3396,['fantasy fiction']
5128,doors perception heaven hell,['aldous huxley'],3.94,0060595183,9780060595180,eng,187,27716,740,['philosophy']
5157,black blue,['anna quindlen'],3.88,0385333137,9780385333139,eng,288,73165,1349,['fiction']
5159,earth,['alice hoffman'],3.69,0425169693,9780425169698,eng,336,41850,1419,['fiction']
5169,oprah winfrey,['katherine krohn'],3.82,0822550008,9780822550006,eng,128,35,5,['juvenile nonfiction']
5175,looks like crazy ordinary day idlewild,['pearl cleage'],3.72,038079487X,9780380794874,eng,244,18983,626,['fiction']
5176,gone,['sue miller'],3.68,0345443284,9780345443281,eng,304,55166,1151,['fiction']
5180,rapture canaan,['sheri reynolds'],3.81,0425162443,9780425162446,eng,320,31885,776,['fiction']
5186,breath eyes memory,['edwidge danticat'],3.87,037570504X,9780375705045,eng,234,24348,1174,['fiction']
5194,reader,"['bernhard schlink', 'carol brown janeway']",3.75,0375707972,9780375707971,eng,218,3477,402,['fiction']
5196,tara road,['maeve binchy'],3.9,0440235596,9780440235590,eng,648,64863,1670,['fiction']
5197,lesson dying,['ernest gaines'],3.94,0375702709,9780375702709,eng,256,45096,2771,['fiction']
5198,paradise,['toni morrison'],3.79,0452280397,9780452280397,eng,318,18964,731,['fiction']
5199,one hundred years solitude,['gabriel garc rquez'],4.06,060630052X,9780606300520,eng,458,43,6,['fiction']
5203,come undone,['wally lamb'],3.86,0671021001,9780671021009,eng,465,281643,8978,['fiction']
5205,map world,"['jane hamilton', 'frank muller', 'critt']",3.8,0385720106,9780385720106,en-GB,400,67012,1433,['fiction']
5207,daughter fortune,"['isabel allende', 'margaret sayers peden']",3.9,006019491X,9780060194918,eng,399,968,95,['fiction']
5209,meanest thing say,"['bill cosby', 'varnette honeywood', 'varnette hon eywood']",3.53,0590956167,9780590956161,eng,40,956,52,['juvenile fiction']
5213,white oleander,['janet fitch'],3.95,0316284955,9780316284950,eng,480,3031,208,"['fiction', 'fiction']"
5240,ronald reagan ordinary man became extraordinary leader,['dinesh souza'],4.12,0684848236,9780684848235,eng,304,1027,35,['biography autobiography']
5254,son front,"['edith wharton', 'shari benstock']",3.5,087580568X,9780875805689,eng,239,170,19,['fiction']
5269,edith wharton age innocence bloom modern critical interpretations,"['harold bloom', 'edith wharton']",3.71,0791081265,9780791081266,eng,205,11,1,['juvenile nonfiction']
5296,ideal husband,['oscar wilde'],4.04,048641423X,9780486414232,eng,78,32213,843,['humor']
5304,profundis writings,"['oscar wilde', 'hesketh pearson']",4.21,014043089X,9780140430899,eng,252,2253,91,['fiction']
5305,sense sensuality jesus talks oscar wilde pursuit pleasure great conversations,['ravi zacharias'],3.93,1590528603,9781590528600,en-US,94,501,49,['religion']
5314,last christmas ebenezer scrooge,['marvin kaye'],4.13,1592241336,9781592241330,eng,168,14,3,['fiction']
5316,uncle scrooge 359,"['rosa', 'carl barks', 'lars jensen', 'pat mcgreal', 'carol mcgreal', 'frank jonker', 'romano scarpa', 'mau heymans', 'jos massaroli']",4.0,1888472421,9781888472424,eng,64,9,1,['comics graphic novels']
5348,testament,"['john grisham', 'jorma', 'veikko sappinen']",3.85,0440234743,9780440234746,eng,535,85975,2248,['fiction']
5349,rainmaker,['john grisham'],3.93,0385339607,9780385339605,eng,419,146553,1414,['fiction']
5360,painted house,['john grisham'],3.69,0385337930,9780385337939,eng,384,65551,3246,['fiction']
5376,dragon eye stonefort,['james hetley'],3.42,0441013724,9780441013722,en-US,368,132,16,['fiction']
5396,dragon eye,"['christopher stasheff', 'william forstchen', 'nick dichario', 'lewitt', 'bill fawcett', 'mike resnick', 'mickey zucker reichert', 'stirling', 'diane duane', 'jody lynn nye', 'roland green', 'teresa patterson', 'judith conly']",3.46,0671876090,9780671876098,en-GB,279,41,7,['fiction']
5415,salem lot,['stephen king'],4.01,0965772411,9780965772419,eng,405,959,121,['city town life']
5416,shining salems lot night shift carrie,['stephen king'],4.67,0905712609,9780905712604,eng,991,1838,27,['fiction']
5418,salem lot,['stephen king'],4.01,0451150651,9780451150653,eng,446,399,45,['fiction']
5421,misterio salem lot,"['stephen king', 'marta guastavino']",4.01,8497931025,9788497931021,spa,528,656,131,['fiction']
5427,orientalism,['edward said'],4.09,0141187425,9780141187426,eng,396,795,70,['history']
5442,faiths founding fathers,['david holmes'],3.86,0195300920,9780195300925,en-US,225,450,64,['biography autobiography']
5453,forever blue fourth summer sisterhood sisterhood,['ann brashares'],3.81,0385729367,9780385729369,eng,384,60767,1614,['juvenile fiction']
5475,1984,"['george orwell', 'walter cronkite', 'erich fromm']",4.17,0451519841,9780451519849,eng,268,1915,233,"['political fiction', 'london england']"
5478,nineteen eighty four,['george orwell'],4.17,1421808323,9781421808321,eng,387,216,18,['dystopias']
5486,andrew carnegie,['david nasaw'],3.97,1594201048,9781594201042,eng,896,2325,192,['biography autobiography']
5488,cairo trilogy palace walk palace desire sugar street cairo trilogy,['naguib mahfouz'],4.46,0375413316,9780375413315,eng,1313,3194,234,['fiction']
5490,children alley,"['naguib mahfouz', 'peter theroux']",4.1,0385264739,9780385264730,eng,464,1124,124,['fiction']
5492,sugar street,"['naguib mahfouz', 'naguib mahfouz']",4.23,0552995827,9780552995825,eng,320,2250,129,"['technological innovations', 'cairo egypt']"
5498,adrift nile,"['naguib mahfouz', 'frances liardet']",3.82,0385423330,9780385423335,eng,167,386,36,['fiction']
5500,arabian nights days,"['naguib mahfouz', 'denys johnson', 'davies']",4.11,0385469012,9780385469012,eng,228,2451,199,['fiction']
5509,anne frank remembered story woman helped hide frank family,"['miep gies', 'alison leslie gold']",4.28,0671662341,9780671662349,eng,252,52443,627,['history']
5513,diary anne frank,"['frances goodrich', 'albert hackett', 'wendy kesselman']",4.04,082221718X,9780822217183,eng,70,1291,63,['drama']
5546,feynman lectures physics,"['richard feynman', 'robert leighton', 'matthew sands']",4.6,0805390456,9780805390452,eng,1552,6120,111,['physics']
5553,six easy pieces essentials physics brilliant teacher,['richard feynman'],4.2,0465023924,9780465023929,eng,138,14451,396,['science']
5558,iwoz,"['steve wozniak', 'gina smith']",3.86,0393061434,9780393061437,en-GB,313,3523,379,['biography autobiography']
5585,creation american republic 1776 1787,['gordon wood'],4.12,0807847232,9780807847237,eng,675,1722,42,['history']
5599,ethics limits philosophy,['bernard williams'],4.05,067426858X,9780674268586,en-US,230,520,16,['philosophy']
5694,mother maria skobtsova essential writings,"['maria skobtsova', 'richard pevear']",4.31,1570754365,9781570754364,eng,192,59,8,['biography autobiography']
5696,art,"['leo tolstoy', 'richard pevear', 'larissa volokhonsky']",3.7,0140446427,9780140446425,eng,230,120,24,['art']
5713,die combat zone,['tim brien'],3.95,0586087990,9780586087992,eng,208,48,4,['vietnam war 1961 1975']
5728,child war woman peace,"['hayslip', 'james hayslip', 'jenny wurts']",3.76,0385471475,9780385471473,eng,388,176,21,['biography autobiography']
5738,young seventy,"['judith viorst', 'laura gibson']",3.94,0743267745,9780743267748,en-US,64,188,37,['humor']
5742,seventy wonders ancient world great monuments built,['christopher scarre'],4.02,0500050961,9780500050965,eng,304,31,2,['architecture']
5754,mind works,['steven pinker'],3.97,0140244913,9780140244915,eng,660,225,16,['philosophy']
5766,bsd hacks,['lavigne'],3.79,0596006799,9780596006792,en-US,450,40,5,['computers']
5776,choke,['stuart woods'],3.83,0061094226,9780061094224,eng,352,2218,89,['fiction']
5787,aleph stories,"['jorge luis borges', 'andrew hurley']",4.38,0142437883,9780142437889,eng,210,19310,427,['fiction']
5797,vanity fair,"['william makepeace thackeray', 'john carey']",3.78,0141439831,9780141439839,eng,867,100384,2174,['fiction']
5799,vanity fair,"['william makepeace thackeray', 'nicholas dames']",3.78,1593080719,9781593080716,eng,696,530,91,['fiction']
5800,vanity fair,['william makepeace thackeray'],3.78,0140620850,9780140620856,eng,672,290,33,['british']
5805,vendetta,"['alan moore', 'david lloyd']",4.25,1401207928,9781401207922,eng,296,225590,3844,['comics graphic novels']
5809,,"['thomas pynchon', 'carlos mart ram rez']",3.96,2020418770,9782020418775,fre,640,14684,542,['fiction']
5813,heaven casteel,['andrews'],4.03,0671010050,9780671010058,eng,464,13,0,['dysfunctional families']
5814,slow learner early stories,['thomas pynchon'],3.5,0099532514,9780099532514,eng,208,3079,155,['american literature']
5821,casino royale,['ian fleming'],3.74,0141187581,9780141187587,eng,181,350,41,['bond james fictitious character']
5845,bend river,['naipaul'],3.77,0330487140,9780330487146,eng,326,12714,654,['fiction']
5849,house biswas,['naipaul'],3.82,0330487191,9780330487191,eng,623,14782,613,['autonomy psychology']
5852,mimic men,['naipaul'],3.39,0330487108,9780330487108,eng,278,809,50,['british']
5855,north south african journey,['shiva naipaul'],3.93,0140188266,9780140188264,eng,352,264,29,['social science']
5877,regeneration trilogy regeneration,['pat barker'],4.39,0670869295,9780670869299,eng,592,1509,91,['literary collections']
5878,ghost road,['pat barker'],4.11,0140236287,9780140236286,eng,278,236,20,['english fiction']
5883,pirate chase pirates caribbean jack sparrow,"['rob kidd', 'walt disney company']",3.89,1423100204,9781423100201,eng,119,713,19,['juvenile fiction']
5893,woman white,"['wilkie collins', 'maria bachman', 'richard cox']",3.99,1551116448,9781551116440,eng,696,118,17,['fiction']
5898,lord rings lord rings,['tolkien'],4.49,0007136587,9780007136582,eng,1200,680,47,['fantasy fiction english']
5910,annotated hobbit,"['tolkien', 'douglas anderson']",4.26,0007137273,9780007137275,eng,411,116,17,['fantasy fiction']
5911,poems hobbit,['tolkien'],4.32,0618009345,9780618009343,eng,57,165,4,['fiction']
5915,hobbit,['tolkien'],4.26,0261103288,9780261103283,eng,277,3158,325,['baggins bilbo fictitious character']
5937,love,['pablo neruda'],4.46,0786881488,9780786881482,eng,43,1305,69,['poetry']
5974,sparrow hawk red,['ben mikaelsen'],3.77,0786811056,9780786811052,eng,185,1,0,['adventure stories']
5989,poems,"['bai', '', 'arthur cooper', 'shui chien', 'tung']",4.11,0140442723,9780140442724,eng,256,359,25,"['poetry', 'literary criticism']"
6003,,"['rowling', '', '']",4.55,9573318318,9789573318316,zho,768,82,1,"['chinese language books', 'children stories english']"
6038,end obscenity trials lady chatterley tropic cancer fanny hill,['charles rembar'],3.86,0060970618,9780060970611,eng,528,9,0,['law']
6057,long road back survivor guide anorexia,"['judy tam sargent', 'sonia nordenson']",3.2,1880823195,9781880823194,en-GB,194,30,3,['psychology']
6066,robinson crusoe,"['daniel defoe', 'swingle']",3.67,1593080115,9781593080112,eng,312,339,50,['juvenile fiction']
6089,transform life step step programme change,['diana cooper'],4.0,0749919442,9780749919443,eng,176,6,0,['self help']
6106,short history byzantium,['john julius norwich'],4.09,0679772693,9780679772699,eng,496,1700,134,['history']
6108,byzantium decline fall,['john julius norwich'],4.42,0679416501,9780679416500,eng,488,771,32,['history']
6112,siddhartha,"['hermann hesse', 'susan bernofsky', 'tom robbins']",4.01,0679643362,9780679643364,eng,129,841,55,['fiction']
6138,moonstone,"['wilkie collins', 'carolyn heilbrun']",3.91,0375757856,9780375757853,eng,528,56974,2685,['fiction']
6144,moonstone,"['wilkie collins', 'james']",3.91,0192100289,9780192100283,eng,576,74,6,['fiction']
6175,reawakening,"['primo levi', 'stuart woolf']",4.27,0684826356,9780684826356,eng,230,1204,57,['biography autobiography']
6178,man truce,"['primo levi', 'stuart woolf']",4.55,1857152220,9781857152227,eng,480,94,10,['holocaust survivors']
6181,man truce,"['primo levi', 'stuart woolf', 'paul bailey']",4.55,0349100136,9780349100135,en-GB,419,10625,537,['biography autobiography']
6192,disgrace,['coetzee'],3.84,0143036378,9780143036371,eng,220,58351,3742,['fiction']
6198,boyhood scenes provincial life,['coetzee'],3.79,014026566X,9780140265668,eng,166,2986,177,['biography autobiography']
6200,youth,['coetzee'],3.79,0142002003,9780142002001,eng,176,4722,246,['fiction']
6207,age iron,['coetzee'],3.85,0140275657,9780140275650,eng,198,2842,195,['fiction']
6226,gunnar daughter,"['sigrid undset', 'sherrill harbison', 'arthur chater']",4.17,014118020X,9780141180205,eng,161,790,74,['fiction']
6273,collected poems wilfred owen,"['wilfred owen', 'cecil day', 'lewis']",4.33,0811201325,9780811201322,eng,192,2996,105,['poetry']
6288,road,['cormac mccarthy'],3.96,0307265439,9780307265432,eng,241,574745,33304,['fiction']
7286,sawtooth wolves,"['jim dutcher', 'eric baker', 'greg simpson', 'richard ballantine']",4.57,0964991500,9780964991507,eng,191,35,2,['nature']
